epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
162,3137.78,0.33954,0.21358,0.80425,0.96999,0.95686,0.98822,0.91917,0.44326,0.2728,0.8007,0.0084061,0.0084061,0.0084061
163,3158.02,0.33795,0.21043,0.80378,0.96925,0.95724,0.98825,0.91837,0.44306,0.27365,0.80077,0.0083962,0.0083962,0.0083962
164,3177.3,0.33689,0.21368,0.80167,0.96856,0.95724,0.9882,0.91955,0.44248,0.2733,0.80059,0.0083863,0.0083863,0.0083863
165,3197.15,0.33969,0.21508,0.809,0.96946,0.95724,0.98853,0.9185,0.44275,0.27278,0.8006,0.0083764,0.0083764,0.0083764
166,3216.51,0.33966,0.21255,0.80711,0.97,0.95724,0.98839,0.91972,0.44276,0.27401,0.80078,0.0083665,0.0083665,0.0083665
167,3235.99,0.33831,0.21495,0.80473,0.96999,0.95688,0.98853,0.92005,0.44258,0.27383,0.80065,0.0083566,0.0083566,0.0083566
168,3255.32,0.33712,0.21199,0.80218,0.96999,0.9568,0.98853,0.92052,0.44248,0.27298,0.8007,0.0083467,0.0083467,0.0083467
169,3274.9,0.33758,0.21149,0.80588,0.96999,0.95677,0.9885,0.92013,0.44254,0.27385,0.80063,0.0083368,0.0083368,0.0083368
170,3294.03,0.33773,0.21145,0.80562,0.96999,0.95676,0.98845,0.9205,0.44241,0.27372,0.80055,0.0083269,0.0083269,0.0083269
171,3313.32,0.34033,0.2144,0.80322,0.96999,0.95675,0.98846,0.92098,0.4426,0.27367,0.80071,0.008317,0.008317,0.008317
172,3332.48,0.33649,0.21098,0.80266,0.96998,0.95673,0.9885,0.92144,0.44309,0.27351,0.80099,0.0083071,0.0083071,0.0083071
173,3351.97,0.33966,0.21461,0.80357,0.96941,0.95395,0.9886,0.92205,0.44318,0.27327,0.80107,0.0082972,0.0082972,0.0082972
174,3371.51,0.33964,0.21332,0.80401,0.96939,0.95395,0.98854,0.9217,0.44369,0.27316,0.80133,0.0082873,0.0082873,0.0082873
175,3391.44,0.33917,0.21144,0.80389,0.9694,0.95395,0.98857,0.92233,0.44364,0.27345,0.8014,0.0082774,0.0082774,0.0082774
176,3411.14,0.33468,0.21255,0.80125,0.9727,0.95066,0.98856,0.92118,0.4439,0.27411,0.80143,0.0082675,0.0082675,0.0082675
177,3431.11,0.33729,0.21233,0.80327,0.97276,0.95066,0.98852,0.92204,0.44414,0.2739,0.80145,0.0082576,0.0082576,0.0082576
